request_symbol,name,current_listing,identity_count,asset_classes,start_date,end_date,extreme_return_days_gt_50pct,observations,return_observations,years,cumulative_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,ulcer_index,calmar,martin,spy_observations,spy_return_observations,spy_years,spy_cumulative_return,spy_cagr,spy_annualized_volatility,spy_sharpe,spy_sortino,spy_max_drawdown,spy_ulcer_index,spy_calmar,spy_martin,beat_spy_cagr,excess_cagr,beat_spy_sharpe,excess_sharpe,beat_spy_calmar,excess_calmar,beat_spy_martin,excess_martin,beat_spy_all_four,economic_qc_pass,statistical_primary_sample,primary_sample,exploratory_sample,study_cutoff,selection_reason,taxonomy_version,normalized_name,asset_class_refined,exposure_type,primary_strategy,sector_theme,theme,geography,taxonomy_confidence,taxonomy_evidence,analysis_primary,canonical_symbol,alias_consolidation_reason,economic_name_key,management_style_name_based,management_confidence_name_based,management_audit_symbol,previous_management_style,management_evidence_version,matched_catalog_series_ids,management_style,management_confidence,management_source,management_evidence,management_source_url,management_source_zip,ncen_accession_number,ncen_series_id,ncen_fund_name,ncen_is_etf,ncen_is_index,ncen_match_route,identity_name_similarity,management_review_note,changed_from_previous,direction,breadth,dbf_signed,dbf,spy_direction,spy_breadth,spy_dbf_signed,spy_dbf,relative_cash_return,relative_cash_cagr,relative_cash_ulcer_index,rwm_score,spy_relative_cash_return,spy_relative_cash_cagr,spy_relative_cash_ulcer_index,spy_rwm_score,beat_spy_sortino,excess_sortino,beat_spy_dbf_signed,excess_dbf_signed,beat_spy_rwm_score,excess_rwm_score,beat_spy_cagr_and_martin,beat_spy_cagr_and_rwm,beats_count,evidence_bucket,intentional_management
DBMF,iMGP DBi Managed Futures Strategy ETF,True,2,alternatives,2019-05-08,2026-09-04,0,1843,1842,7.326639150701246,0.9199980198538769,0.09311844304488659,0.12325087163962573,0.7859780458497523,1.0786775970631803,-0.2039313720319652,0.0837319362478809,0.4566165672160081,1.1121018719693496,1843,1842,7.326639150701246,1.9811709940699265,0.16077548094842298,0.19569421519826036,0.8619326248242184,1.2193192639142014,-0.33717243065613767,0.07957407529031732,0.4768345995417058,2.0204505093128784,False,-0.06765703790353639,False,-0.07595457897446611,False,-0.020218032325697743,False,-0.9083486373435288,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,iMGP DBi Managed Futures Strategy ETF,alternatives,managed_futures,managed_futures,not_sector_specific,other_thematic,not_determined,high,asset:alternatives|exposure:managed_futures|management:managed_strategy|geography:not_determined|theme:other_thematic|management_audit:active_identified,True,DBMF,,imgpdbimanagedfuturesstrategyetf,active_identified,high,DBMF,active_identified,management_style_evidence_1.1,S000064047|S000072813,active_identified,high,primary_source_override,Issuer product page classifies DBMF as an active managed futures ETF,https://www.imgp.com/us/fund/US53700T8273/,,,,,,,manual_ticker_override,,,False,0.06305700987558832,0.5202068446848861,0.032802688142643505,0.032802688142643505,0.07296987966033133,0.4318835013002496,0.03151448711716177,0.03151448711716177,0.5626989599229559,0.06282484829859958,0.1261131404991305,0.4981625867847826,1.4263945918757308,0.1286069065043507,0.08678851210231943,1.4818425087496536,False,-0.14064166685102109,True,0.0012882010254817375,False,-0.9836799219648711,False,False,0,intentional_management,True
DFAC,Dimensional U.S. Core Equity 2 ETF,True,1,equity,2021-06-14,2026-09-04,0,1314,1313,5.223926569334073,0.8244009253505171,0.12198084633630502,0.16905831053121861,0.7671119024629983,1.1127406884391586,-0.23113946487399883,0.07702566576948602,0.527736993779061,1.5836389743303996,1314,1313,5.223926569334073,0.944114308832839,0.1357143538448895,0.16939614691876062,0.8378738754524849,1.2178418496122623,-0.24496388734674468,0.08264780093437925,0.5540177995819717,1.642080639902858,False,-0.013733507508584486,False,-0.07076197298948661,False,-0.0262808058029107,False,-0.058441665572458446,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Dimensional U.S. Core Equity 2 ETF,equity,other_equity,other_equity,not_sector_specific,not_thematic,united_states,medium,asset:equity|exposure:other_equity|management:active_sponsor_dimensional|geography:united_states|theme:not_thematic|management_audit:active_identified,True,DFAC,,dimensionaluscoreequity2etf,active_identified,medium,DFAC,active_identified,management_style_evidence_1.1,S000070903,active_identified,high,primary_source_override,Issuer states that Dimensional ETFs use a systematic process in an actively managed transparent ETF structure,https://www.dimensional.com/us-en/insights/dimensional-investing-in-an-active-etf-structure,,,,,,,manual_ticker_override,,Systematic implementation is retained as a strategy attribute and does not negate the active management classification.,False,0.05950345626111197,0.5225153899185504,0.03109147164977633,0.03109147164977633,0.06704796304640402,0.5017025352040297,0.033638133040647,0.033638133040647,0.5109858669241205,0.0822192650089657,0.08775881259393785,0.9368775918766841,0.6101336079770927,0.09546607439120058,0.09213974848443454,1.0361008789526702,False,-0.10510116117310364,False,-0.0025466613908706713,False,-0.09922328707598616,False,False,0,intentional_management,True
DFAE,Dimensional Emerging Core Equity Market ETF,True,1,equity,2020-12-03,2026-09-04,0,1445,1444,5.752342621682854,0.7761127527556415,0.10501585829060467,0.18514031627397967,0.6340648576043584,0.916961589041444,-0.32214272331994753,0.12902742190955216,0.32599171326401316,0.8139034070154519,1445,1444,5.752342621682854,1.271666539300755,0.1533144472480985,0.16630118762525886,0.9442176265787439,1.3759249736281678,-0.2449638873467448,0.07889314795901249,0.6258655057636431,1.9433176545034083,False,-0.04829858895749384,False,-0.3101527689743855,False,-0.2998737924996299,False,-1.1294142474879565,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Dimensional Emerging Core Equity Market ETF,equity,other_equity,other_equity,not_sector_specific,not_thematic,not_determined,medium,asset:equity|exposure:other_equity|management:active_sponsor_dimensional|geography:not_determined|theme:not_thematic|management_audit:active_identified,True,DFAE,,dimensionalemergingcoreequitymarketetf,active_identified,medium,DFAE,active_identified,management_style_evidence_1.1,S000069434,active_identified,high,primary_source_override,Issuer states that Dimensional ETFs use a systematic process in an actively managed transparent ETF structure,https://www.dimensional.com/us-en/insights/dimensional-investing-in-an-active-etf-structure,,,,,,,manual_ticker_override,,Systematic implementation is retained as a strategy attribute and does not negate the active management classification.,False,0.046577077956114585,0.5361494020429882,0.024972272495080484,0.024972272495080484,0.07645434524379845,0.5036952908820344,0.03850969366677054,0.03850969366677054,0.4704150840686736,0.06932108936980619,0.15720434564727168,0.44096166097943534,0.8806760664149522,0.11605951341282994,0.08793645907775234,1.3198110843900541,False,-0.4589633845867238,False,-0.013537421171690055,False,-0.8788494234106188,False,False,0,intentional_management,True
DFAI,Dimensional International Core Equity Market ETF,True,1,equity,2020-11-19,2026-09-04,0,1454,1453,5.790673319780693,0.9940857351984356,0.1265830372800516,0.15608288915199148,0.8450257442139167,1.2362431466011405,-0.2743896722290965,0.07611013965156223,0.4613258081170179,1.6631560244082848,1454,1453,5.790673319780693,1.3282397755450739,0.15713108592999125,0.16603010303542923,0.9658543848391895,1.4088815640544854,-0.24496388734674468,0.07864890665983627,0.6414459193635073,1.9978801054361455,False,-0.030548048649939652,False,-0.12082864062527277,False,-0.18012011124648936,False,-0.33472408102786066,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Dimensional International Core Equity Market ETF,equity,other_equity,other_equity,not_sector_specific,not_thematic,international_ex_us,medium,asset:equity|exposure:other_equity|management:active_sponsor_dimensional|geography:international_ex_us|theme:not_thematic|management_audit:active_identified,True,DFAI,,dimensionalinternationalcoreequitymarketetf,active_identified,medium,DFAI,active_identified,management_style_evidence_1.1,S000069433,active_identified,high,primary_source_override,Issuer states that Dimensional ETFs use a systematic process in an actively managed transparent ETF structure,https://www.dimensional.com/us-en/insights/dimensional-investing-in-an-active-etf-structure,,,,,,,manual_ticker_override,,Systematic implementation is retained as a strategy attribute and does not negate the active management classification.,False,0.0649918364733933,0.5523144356176701,0.03589592948155813,0.03589592948155813,0.07837509626691515,0.5037676101369255,0.039482834940635314,0.039482834940635314,0.6508182046319981,0.09042250849906974,0.08687176011735893,1.0408734481368163,0.9274500280378619,0.11999004035099725,0.0876641551869834,1.368746896551553,False,-0.17263841745334485,False,-0.0035869054590771873,False,-0.32787344841473676,False,False,0,intentional_management,True
DFAR,Dimensional US Real Estate ETF,True,1,real_estate,2022-02-24,2026-09-04,0,1137,1136,4.525760282552003,0.15366258222482965,0.03208809535970625,0.18910429787642077,0.2621586598396845,0.3714649756836467,-0.32266266555690515,0.1584243455449626,0.09944780969413754,0.20254522907654549,1137,1136,4.525760282552003,0.9111621408911124,0.15386435574419122,0.1730825515673324,0.9166222424517443,1.3416499164910365,-0.2209484799542688,0.0737283422412559,0.6963811463017875,2.086909200273513,False,-0.12177626038448497,False,-0.6544635826120597,False,-0.5969333366076499,False,-1.8843639711969673,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Dimensional US Real Estate ETF,real_estate,real_estate,real_estate,real_estate,not_thematic,united_states,medium,asset:real_estate|exposure:real_estate|management:active_sponsor_dimensional|geography:united_states|theme:not_thematic|management_audit:active_identified,True,DFAR,,dimensionalusrealestateetf,active_identified,medium,DFAR,active_identified,management_style_evidence_1.1,S000075150,active_identified,high,primary_source_override,Issuer states that Dimensional ETFs use a systematic process in an actively managed transparent ETF structure,https://www.dimensional.com/us-en/insights/dimensional-investing-in-an-active-etf-structure,,,,,,,manual_ticker_override,,Systematic implementation is retained as a strategy attribute and does not negate the active management classification.,False,0.014256697716974355,0.5493330642317807,0.007831675442691756,0.007831675442691756,0.07455812358152718,0.492919186858662,0.036751129649514006,0.036751129649514006,-0.043955883007392615,-0.009883139940166541,0.21572728873719532,-0.045813118952264045,0.5837865850639701,0.10694092682682066,0.08238942870838711,1.2979933045212904,False,-0.9701849408073897,False,-0.02891945420682225,False,-1.3438064234735545,False,False,0,intentional_management,True
DFAS,Dimensional U.S. Small Cap ETF,True,1,equity,2021-06-14,2026-09-04,0,1314,1313,5.223926569334073,0.506536316020707,0.08160847541145544,0.2054225156790419,0.48542400276348824,0.7128455572690543,-0.2612984558096296,0.10271628850433302,0.3123190114483942,0.7945037403489598,1314,1313,5.223926569334073,0.944114308832839,0.1357143538448895,0.16939614691876062,0.8378738754524849,1.2178418496122623,-0.24496388734674468,0.08264780093437925,0.5540177995819717,1.642080639902858,False,-0.05410587843343406,False,-0.3524498726889967,False,-0.24169878813357754,False,-0.8475768995538983,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Dimensional U.S. Small Cap ETF,equity,other_equity,other_equity,not_sector_specific,not_thematic,united_states,medium,asset:equity|exposure:other_equity|management:active_sponsor_dimensional|geography:united_states|theme:not_thematic|management_audit:active_identified,True,DFAS,,dimensionalussmallcapetf,active_identified,medium,DFAS,active_identified,management_style_evidence_1.1,S000070906,active_identified,high,primary_source_override,Issuer identifies DFAS as an active transparent ETF,https://www.dimensional.com/us-en/newsroom/dimensional-lists-four-new-etfs-following-the-industrys-largest-mutual-fund-to-etf-conversion,,,,,,,manual_ticker_override,,Systematic implementation is retained as a strategy attribute and does not negate the active management classification.,False,0.03203696717942243,0.5682439989089024,0.01820481434294826,0.01820481434294826,0.06704796304640402,0.5017025352040297,0.033638133040647,0.033638133040647,0.2477274319940772,0.04327763981845534,0.12016980869369455,0.3601373780062127,0.6101336079770927,0.09546607439120058,0.09213974848443454,1.0361008789526702,False,-0.504996292343208,False,-0.01543331869769874,False,-0.6759635009464575,False,False,0,intentional_management,True
DFAT,Dimensional U.S. Targeted Value ETF,True,1,equity,2021-06-14,2026-09-04,0,1314,1313,5.223926569334073,0.6951506303293704,0.10630947118166434,0.2110333954087989,0.585400307289366,0.861907187169593,-0.26116930245210235,0.07766611100205356,0.4070519398088953,1.3688012675033183,1314,1313,5.223926569334073,0.944114308832839,0.1357143538448895,0.16939614691876062,0.8378738754524849,1.2178418496122623,-0.24496388734674468,0.08264780093437925,0.5540177995819717,1.642080639902858,False,-0.029404882663225163,False,-0.25247356816311894,False,-0.1469658597730764,False,-0.2732793723995397,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Dimensional U.S. Targeted Value ETF,equity,factor_style_or_income,factor_or_style,not_sector_specific,not_thematic,united_states,medium,asset:equity|exposure:factor_style_or_income|management:active_sponsor_dimensional|geography:united_states|theme:not_thematic|management_audit:active_identified,True,DFAT,,dimensionalustargetedvalueetf,active_identified,medium,DFAT,active_identified,management_style_evidence_1.1,S000070901,active_identified,high,primary_source_override,Issuer identifies DFAT as an active transparent ETF,https://www.dimensional.com/us-en/newsroom/dimensional-lists-four-new-etfs-following-the-industrys-largest-mutual-fund-to-etf-conversion,,,,,,,manual_ticker_override,,Systematic implementation is retained as a strategy attribute and does not negate the active management classification.,False,0.04060614078037856,0.5553636192857992,0.022551173309019724,0.022551173309019724,0.06704796304640402,0.5017025352040297,0.033638133040647,0.033638133040647,0.40393956676112097,0.06710326355767937,0.08677098841477361,0.7733375496072415,0.6101336079770927,0.09546607439120058,0.09213974848443454,1.0361008789526702,False,-0.35593466244266925,False,-0.011086959731627277,False,-0.2627633293454287,False,False,0,intentional_management,True
DFAU,Dimensional US Core Equity Market ETF,True,1,equity,2020-11-19,2026-09-04,0,1454,1453,5.790673319780693,1.2926792835143326,0.15405955831958562,0.16585290210078385,0.9506910134845858,1.380212473931975,-0.23613478709063707,0.07581372145142361,0.6524221196619031,2.0320801481602078,1454,1453,5.790673319780693,1.3282397755450739,0.15713108592999125,0.16603010303542923,0.9658543848391895,1.4088815640544854,-0.24496388734674468,0.07864890665983627,0.6414459193635073,1.9978801054361455,False,-0.0030715276104056333,False,-0.01516337135460366,True,0.010976200298395855,True,0.034200042724062296,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Dimensional US Core Equity Market ETF,equity,other_equity,other_equity,not_sector_specific,not_thematic,united_states,medium,asset:equity|exposure:other_equity|management:active_sponsor_dimensional|geography:united_states|theme:not_thematic|management_audit:active_identified,True,DFAU,,dimensionaluscoreequitymarketetf,active_identified,medium,DFAU,active_identified,management_style_evidence_1.1,S000069432,active_identified,high,primary_source_override,Issuer states that Dimensional ETFs use a systematic process in an actively managed transparent ETF structure,https://www.dimensional.com/us-en/insights/dimensional-investing-in-an-active-etf-structure,,,,,,,manual_ticker_override,,Systematic implementation is retained as a strategy attribute and does not negate the active management classification.,False,0.07618756549199728,0.5142415614131893,0.0391788126388743,0.0391788126388743,0.07837509626691515,0.5037676101369255,0.039482834940635314,0.039482834940635314,0.8980110191859296,0.11701710117915498,0.08538306012918297,1.370495517519638,0.9274500280378619,0.11999004035099725,0.0876641551869834,1.368746896551553,False,-0.0286690901225104,False,-0.000304022301761013,True,0.001748620968085035,False,False,2,intentional_management,True
DFAX,Dimensional World ex U.S. Core Equity 2 ETF,True,1,equity,2021-09-13,2026-09-04,0,1251,1250,4.974777031698118,0.6446288820827002,0.10517914938791462,0.16087755105437737,0.7039099363522223,1.0217535112429679,-0.28149160825536634,0.09058090681696603,0.3736493248938958,1.1611624688241067,1251,1250,4.974777031698118,0.8452643202807877,0.1310492324462229,0.17230897078463178,0.8028372021046498,1.1660837274835976,-0.24496388734674468,0.08462166575884128,0.5349736806745055,1.5486486973642548,False,-0.02587008305830829,False,-0.0989272657524275,False,-0.16132435578060966,False,-0.38748622854014814,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Dimensional World ex U.S. Core Equity 2 ETF,equity,other_equity,other_equity,not_sector_specific,not_thematic,international_ex_us,medium,asset:equity|exposure:other_equity|management:active_sponsor_dimensional|geography:international_ex_us|theme:not_thematic|management_audit:active_identified,True,DFAX,,dimensionalworldexuscoreequity2etf,active_identified,medium,DFAX,active_identified,management_style_evidence_1.1,S000070905,active_identified,high,primary_source_override,Issuer states that Dimensional ETFs use a systematic process in an actively managed transparent ETF structure,https://www.dimensional.com/us-en/insights/dimensional-investing-in-an-active-etf-structure,,,,,,,manual_ticker_override,,Systematic implementation is retained as a strategy attribute and does not negate the active management classification.,False,0.05330910490581899,0.5427783592976436,0.028935028496406397,0.028935028496406397,0.06368842798956811,0.5036454913223002,0.032076389606350966,0.032076389606350966,0.36241635661576344,0.06413852089087912,0.10626884691730983,0.6035496079183653,0.5286234600515769,0.08904792307806231,0.09435781576194255,0.943725989829219,False,-0.1443302162406297,False,-0.0031413611099445696,False,-0.34017638191085364,False,False,0,intentional_management,True
DFCF,Dimensional Core Fixed Income ETF,True,1,fixed_income,2021-11-16,2026-09-04,0,1205,1204,4.799550983250854,0.004486021573433252,0.0009330200169759273,0.0635931568622043,0.04649587331666394,0.06598345790299882,-0.19563480440175163,0.09263381687260058,0.004769192372640895,0.010072131846398071,1205,1204,4.799550983250854,0.7503974663139366,0.12372026516927637,0.1739880577806212,0.760355104601758,1.1047141143633303,-0.2449638873467448,0.0861618255609811,0.5050551185699921,1.4359058012496873,False,-0.12278724515230044,False,-0.7138592312850941,False,-0.5002859261973512,False,-1.4258336694032892,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Dimensional Core Fixed Income ETF,fixed_income,aggregate_bonds,aggregate_bonds,not_sector_specific,not_thematic,not_determined,medium,asset:fixed_income|exposure:aggregate_bonds|management:active_sponsor_dimensional|geography:not_determined|theme:not_thematic|management_audit:active_identified,True,DFCF,,dimensionalcorefixedincomeetf,active_identified,medium,DFCF,active_identified,management_style_evidence_1.1,S000073559,active_identified,high,primary_source_override,Issuer states that Dimensional ETFs use active portfolio implementation in an actively managed transparent ETF structure,https://www.dimensional.com/us-en/insights/dimensional-investing-in-an-active-etf-structure,,,,,,,manual_ticker_override,,,False,0.001226631905583147,0.5730019359163037,0.0007028624565558479,0.0007028624565558479,0.059918917985641654,0.5025520745144991,0.030112376536348347,0.030112376536348347,-0.1677630446351358,-0.037538786988074335,0.1547595810053265,-0.24256195800105151,0.45023965167940094,0.08052901430163795,0.09608811103857307,0.8380746944781841,False,-1.0387306564603316,False,-0.0294095140797925,False,-1.0806366524792357,False,False,0,intentional_management,True
DFIP,Dimensional Inflation-Protected Securities ETF,True,1,unknown,2021-11-16,2026-09-04,0,1205,1204,4.799550983250854,0.001789175927679354,0.0003725161364616092,0.06676147258563205,0.038950160751777714,0.055400101549932426,-0.14963949910143848,0.07983344391214374,0.0024894238399520824,0.004666166436106165,1205,1204,4.799550983250854,0.7503974663139366,0.12372026516927637,0.1739880577806212,0.760355104601758,1.1047141143633303,-0.2449638873467448,0.0861618255609811,0.5050551185699921,1.4359058012496873,False,-0.12334774903281476,False,-0.7214049438499803,False,-0.50256569473004,False,-1.4312396348135812,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Dimensional Inflation-Protected Securities ETF,fixed_income,inflation_linked,inflation_linked,not_sector_specific,not_thematic,not_determined,medium,asset:fixed_income|exposure:inflation_linked|management:active_sponsor_dimensional|geography:not_determined|theme:not_thematic|management_audit:active_identified,True,DFIP,,dimensionalinflationprotectedsecuritiesetf,active_identified,medium,DFIP,active_identified,management_style_evidence_1.1,S000073561,active_identified,high,primary_source_override,Issuer states that Dimensional ETFs use active portfolio implementation in an actively managed transparent ETF structure,https://www.dimensional.com/us-en/insights/dimensional-investing-in-an-active-etf-structure,,,,,,,manual_ticker_override,,,False,0.0004908447300018805,0.5178804833614209,0.00025419890602878,0.00025419890602878,0.059918917985641654,0.5025520745144991,0.030112376536348347,0.030112376536348347,-0.16999743571784642,-0.03807774737198544,0.14691844309273852,-0.2591760882461151,0.45023965167940094,0.08052901430163795,0.09608811103857307,0.8380746944781841,False,-1.049314012813398,False,-0.029858177630319567,False,-1.0972507827242992,False,False,0,intentional_management,True
DFIV,Dimensional International Value ETF,True,1,equity,2021-09-13,2026-09-04,0,1251,1250,4.974777031698118,1.1247455245041817,0.16357206189695894,0.16419622899768876,1.0076862205845922,1.460369987822868,-0.25417450948040454,0.06764310035357858,0.6435423529737133,2.4181632870455108,1251,1250,4.974777031698118,0.8452643202807877,0.1310492324462229,0.17230897078463178,0.8028372021046498,1.1660837274835976,-0.24496388734674468,0.08462166575884128,0.5349736806745055,1.5486486973642548,True,0.032522829450736035,True,0.2048490184799424,True,0.10856867229920786,True,0.869514589681256,True,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Dimensional International Value ETF,equity,factor_style_or_income,factor_or_style,not_sector_specific,not_thematic,international_ex_us,medium,asset:equity|exposure:factor_style_or_income|management:active_sponsor_dimensional|geography:international_ex_us|theme:not_thematic|management_audit:active_identified,True,DFIV,,dimensionalinternationalvalueetf,active_identified,medium,DFIV,active_identified,management_style_evidence_1.1,S000070904,active_identified,high,primary_source_override,Issuer states that Dimensional ETFs use a systematic process in an actively managed transparent ETF structure,https://www.dimensional.com/us-en/insights/dimensional-investing-in-an-active-etf-structure,,,,,,,manual_ticker_override,,Systematic implementation is retained as a strategy attribute and does not negate the active management classification.,False,0.07916673192829993,0.5404255636319905,0.04278372572325418,0.04278372572325418,0.06368842798956811,0.5036454913223002,0.032076389606350966,0.032076389606350966,0.7601466736767863,0.12036302311958935,0.07401920817230324,1.6261052514829144,0.5286234600515769,0.08904792307806231,0.09435781576194255,0.943725989829219,True,0.2942862603392704,True,0.010707336116903214,True,0.6823792616536954,True,True,4,intentional_management,True
DFNL,Davis Select Financial ETF,True,1,equity,2017-01-12,2026-09-04,0,2425,2424,9.642908478613524,2.1758794225577045,0.12731394431082088,0.2242282732990934,0.6483043071207177,0.9233441831239086,-0.4450709151450736,0.11062533485868052,0.2860531658630673,1.1508570299331469,2425,2424,9.642908478613524,2.9480923250520017,0.15304761705739867,0.18196720238619454,0.8759747383683439,1.2353431607153005,-0.33717243065613756,0.07285398071743933,0.4539149798207641,2.1007447438045492,False,-0.025733672746577785,False,-0.2276704312476262,False,-0.16786181395769684,False,-0.9498877138714024,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Davis Select Financial ETF,equity,sector_or_industry,sector_or_industry,financials,not_thematic,not_determined,medium,asset:equity|sector:financials|management:active_sponsor_davis|geography:not_determined|theme:not_thematic|management_audit:active_identified,True,DFNL,,davisselectfinancialetf,active_identified,medium,DFNL,active_identified,management_style_evidence_1.1,S000055343,active_identified,high,primary_source_override,Issuer prospectus identifies DFNL as an actively managed ETF,https://www.davisetfs.com/etfs/financial/document-viewer?document=statutory-prospectus,,,,,,,manual_ticker_override,,,False,0.0510188708927174,0.43519444686871916,0.022203129298022744,0.022203129298022744,0.07609464201745801,0.4191402076038746,0.03189432405273987,0.03189432405273987,1.4906848543871192,0.09925767494309135,0.11992173302544813,0.8276871292547803,2.0962931677707224,0.12435089534891453,0.0792620810563975,1.5688573109812105,False,-0.31199897759139184,False,-0.009691194754717126,False,-0.7411701817264302,False,False,0,intentional_management,True
DFNM,Dimensional National Municipal Bond ETF,True,1,fixed_income,2021-11-16,2026-09-04,0,1205,1204,4.799550983250854,0.05207356010202813,0.010632752055396377,0.025092776249819457,0.43598091582925375,0.5906944160506369,-0.0698532233096949,0.026420440869466807,0.15221562515814016,0.4024441570800691,1205,1204,4.799550983250854,0.7503974663139366,0.12372026516927637,0.1739880577806212,0.760355104601758,1.1047141143633303,-0.2449638873467448,0.0861618255609811,0.5050551185699921,1.4359058012496873,False,-0.11308751311387999,False,-0.3243741887725043,False,-0.35283949341185195,False,-1.033461644169618,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Dimensional National Municipal Bond ETF,fixed_income,municipal_bonds,municipal_bonds,not_sector_specific,not_thematic,not_determined,medium,asset:fixed_income|exposure:municipal_bonds|management:active_sponsor_dimensional|geography:not_determined|theme:not_thematic|management_audit:active_identified,True,DFNM,,dimensionalnationalmunicipalbondetf,active_identified,medium,DFNM,active_identified,management_style_evidence_1.1,S000073562,active_identified,high,primary_source_override,Issuer states that Dimensional ETFs use active portfolio implementation in an actively managed transparent ETF structure,https://www.dimensional.com/us-en/insights/dimensional-investing-in-an-active-etf-structure,,,,,,,manual_ticker_override,,,False,0.038396055836740293,0.4818126571208067,0.018499705685658698,0.018499705685658698,0.059918917985641654,0.5025520745144991,0.030112376536348347,0.030112376536348347,-0.12833580789140298,-0.028211873321632885,0.08882174891624738,-0.31762348372845806,0.45023965167940094,0.08052901430163795,0.09608811103857307,0.8380746944781841,False,-0.5140196983126935,False,-0.01161267085068965,False,-1.155698178206642,False,False,0,intentional_management,True
DFSD,Dimensional Short-Duration Fixed Income ETF,True,1,fixed_income,2021-11-16,2026-09-04,0,1205,1204,4.799550983250854,0.12259101094093738,0.02438639968819034,0.027409598513745855,0.8967685930224281,1.306086948415765,-0.08449989937759084,0.030736321093340273,0.28859678967449226,0.7934065893616075,1205,1204,4.799550983250854,0.7503974663139366,0.12372026516927637,0.1739880577806212,0.760355104601758,1.1047141143633303,-0.2449638873467448,0.0861618255609811,0.5050551185699921,1.4359058012496873,False,-0.09933386548108603,True,0.13641348842067003,False,-0.21645832889549982,False,-0.6424992118880798,False,True,True,True,True,2022-03-01,first_usable_session_on_or_before_2022-03-01|at_least_1008_daily_returns|economic_qc_pass,etf_taxonomy_1.1,Dimensional Short-Duration Fixed Income ETF,fixed_income,aggregate_bonds,aggregate_bonds,not_sector_specific,not_thematic,not_determined,medium,asset:fixed_income|exposure:aggregate_bonds|management:active_sponsor_dimensional|geography:not_determined|theme:not_thematic|management_audit:active_identified,True,DFSD,,dimensionalshortdurationfixedincomeetf,active_identified,medium,DFSD,active_identified,management_style_evidence_1.1,S000073560,active_identified,high,primary_source_override,Issuer states that Dimensional ETFs use active portfolio implementation in an actively managed transparent ETF structure,https://www.dimensional.com/us-en/insights/dimensional-investing-in-an-active-etf-structure,,,,,,,manual_ticker_override,,,False,0.07858193207339713,0.5000223968783386,0.039292726026670825,0.039292726026670825,0.059918917985641654,0.5025520745144991,0.030112376536348347,0.030112376536348347,-0.0699106757085407,-0.014986860139658886,0.06714474633700956,-0.22320227504379248,0.45023965167940094,0.08052901430163795,0.09608811103857307,0.8380746944781841,True,0.20137283405243456,True,0.009180349490322478,False,-1.0612769695219766,False,False,1,intentional_management,True
